,index,id,mssubclass,mszoning,lotfrontage,lotarea,lotshape,landcontour,lotconfig,landslope,neighborhood,condition1,bldgtype,housestyle,overallqual,overallcond,yearbuilt,roofstyle,masvnrtype,masvnrarea,exterqual,foundation,bsmtqual,bsmtexposure,bsmtfintype1,bsmtfinsf1,bsmtunfsf,heatingqc,grlivarea,bsmtfullbath,fullbath,halfbath,bedroomabvgr,kitchenabvgr,kitchenqual,functional,fireplaces,fireplacequ,garagetype,garagefinish,garagearea,garagecond,wooddecksf,mosold,yrsold,saleprice,porchpres,poolpres,garagepres,fireplacepres,masvnrpres,bsmtpres,shedpres,exterior,age_sold,remodelled,2ndfloorpres,bighouse
1526,1530,2713,20,RL,5.968980585391403,20.45513872476678,0.7304631471189666,Lvl,Inside,flat,Sawyer,Norm,1Fam,1Story,5,2.055641538058108,14.132483878148479,Hip,BrkFace,7.9678374640434715,1.5409627556327752,CBlock,1.5409627556327752,0.7304631471189666,BLQ,11.042891469528286,9.577768772977672,1.5409627556327752,12.545548387869946,0.0,1,0.7304631471189666,1.5409627556327752,0.7304631471189666,1.5409627556327752,Typ,0.7304631471189666,2,Attchd,Unf,336.0,TA,10.094578286932387,2.440268378362637,2006,33.48538266807379,0,0,1,1,1,1,0,Wood,4.882972919330174,0.0,0,0.0
1527,1531,1938,50,RL,5.5270737381589985,18.571845986990375,0.0,Lvl,Inside,flat,NAmes,Norm,1Fam,1.5Fin,4,1.8203341036428238,14.111827394891495,Gable,None,0.0,1.5409627556327752,PConc,1.5409627556327752,0.7304631471189666,Rec,7.483295642295591,12.236142518909933,1.8203341036428238,13.381706470786918,0.7304631471189666,1,0.0,1.8203341036428238,0.7304631471189666,1.1943176378757767,Typ,0.0,0,Detchd,Unf,352.0,TA,0.0,2.6025944687727294,2007,31.617040308572655,0,0,1,0,0,1,0,Metal,5.42678077191518,0.0,1,0.0
1528,1532,1819,20,RL,5.80273872401839,18.08844544096458,0.0,Lvl,Inside,flat,Sawyer,Norm,1Fam,1Story,5,2.055641538058108,14.146716717260457,Gable,None,0.0,1.5409627556327752,CBlock,1.8203341036428238,0.7304631471189666,LwQ,7.308627591436396,9.746321106905897,1.5409627556327752,11.812492076604793,0.7304631471189666,1,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,Typ,0.0,0,Detchd,Unf,308.0,TA,8.013883697367245,1.5409627556327752,2007,31.89824592424104,0,0,1,0,0,1,0,Wood,4.492017742920502,0.0,0,0.0
1529,1533,23,60,FV,6.047663906109832,18.7533959357533,0.0,Lvl,Inside,flat,Somerst,Norm,1Fam,2Story,7,2.055641538058108,14.182841004523032,Gable,None,0.0,1.8203341036428238,PConc,1.8203341036428238,0.7304631471189666,GLQ,10.43505876286156,8.873157741448868,2.055641538058108,13.634030964503875,0.7304631471189666,2,0.7304631471189666,1.5409627556327752,0.7304631471189666,1.8203341036428238,Typ,0.0,0,Attchd,RFn,663.0,TA,0.0,0.7304631471189666,2010,35.41346647042267,1,0,1,0,0,1,0,Vinyl,2.885846472488202,0.0,1,0.0
1530,1534,2289,160,RM,3.9325102940665544,14.184403604277843,0.0,Lvl,Inside,flat,MeadowV,Norm,Twnhs,2Story,4,2.055641538058108,14.135651502935826,Gable,BrkFace,6.221213632878419,1.5409627556327752,CBlock,1.5409627556327752,0.7304631471189666,Unf,0.0,10.496872282215678,1.1943176378757767,12.374859997919224,0.0,1,0.7304631471189666,1.5409627556327752,0.7304631471189666,1.5409627556327752,Typ,0.0,0,Attchd,Unf,286.0,TA,0.0,0.7304631471189666,2007,29.23947987685043,0,0,1,0,1,1,0,Aggregate,4.838059349133916,0.0,1,0.0
1531,1535,1156,20,RL,6.5538803774442425,22.67224450657634,0.0,Lvl,Inside,flat,Veenker,Norm,1Fam,1Story,6,2.055641538058108,14.141978564871918,Gable,BrkFace,7.397497957722461,1.5409627556327752,CBlock,1.5409627556327752,1.5409627556327752,ALQ,11.507462835775465,10.868631091996152,1.5409627556327752,13.160227391272157,0.0,2,0.0,1.5409627556327752,0.7304631471189666,1.5409627556327752,Typ,1.1943176378757767,3,Attchd,Unf,484.0,TA,6.969460479809202,2.440268378362637,2008,34.67655010452043,1,0,1,1,1,1,0,Wood,4.697012078927853,0.0,0,0.0
1532,1536,2717,80,RL,5.968980585391403,18.585589301402706,0.7304631471189666,Lvl,CulDSac,flat,Sawyer,Norm,1Fam,SLvl,6,2.2596737867230705,14.1482947440103,Gable,BrkFace,8.103593650252291,1.5409627556327752,CBlock,1.5409627556327752,1.8203341036428238,GLQ,11.486977154977039,7.698683331012785,1.1943176378757767,12.236142518909933,0.7304631471189666,1,0.0,1.5409627556327752,0.7304631471189666,1.5409627556327752,Typ,0.7304631471189666,2,Detchd,Unf,616.0,TA,7.200726558523307,2.440268378362637,2006,33.58004499560006,1,0,1,1,1,1,0,Wood,4.3809460334448715,0.0,0,0.0
1533,1537,2101,20,RL,6.469749997220178,20.12683835285793,0.7304631471189666,Lvl,Inside,flat,CollgCr,Norm,1Fam,1Story,7,2.055641538058108,14.192206665778837,Gable,Stone,9.072418929401417,1.8203341036428238,PConc,1.8203341036428238,1.5409627556327752,Unf,0.0,13.290777357050557,2.055641538058108,13.290777357050557,0.0,2,0.0,1.5409627556327752,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,4,Attchd,RFn,840.0,TA,7.620056264664793,2.6025944687727294,2007,37.07207110461726,1,0,1,1,1,1,0,Vinyl,0.7304631471189666,1.0,0,0.0
1534,1538,1377,85,RL,5.968980585391403,20.34183554382097,0.0,Lvl,Corner,flat,Sawyer,Feedr,1Fam,SFoyer,5,2.2596737867230705,14.124552834680129,Gable,None,0.0,1.5409627556327752,CBlock,1.8203341036428238,1.5409627556327752,ALQ,11.452540454604854,8.070314193798698,1.5409627556327752,12.330139071597843,0.7304631471189666,1,0.0,1.5409627556327752,0.7304631471189666,1.8203341036428238,Typ,0.0,0,Detchd,Unf,440.0,TA,5.80273872401839,2.055641538058108,2008,33.09352217467852,1,0,1,0,0,1,0,Wood,5.172534928709971,0.0,0,0.0
1535,1539,1381,20,RL,5.914940018959451,19.978529990283885,0.7304631471189666,Lvl,Inside,flat,Sawyer,Norm,1Fam,1Story,5,2.440268378362637,14.1308990400563,Gable,None,0.0,1.5409627556327752,CBlock,1.5409627556327752,0.7304631471189666,ALQ,11.36122780975167,8.453929696886426,2.055641538058108,12.102765247125136,0.7304631471189666,1,0.0,1.5409627556327752,0.7304631471189666,1.8203341036428238,Typ,0.0,0,Attchd,RFn,294.0,TA,8.147315588624346,2.440268378362637,2008,32.97157585812088,0,0,1,0,0,1,1,Wood,5.0120772195485275,1.0,0,0.0
1536,1540,2502,60,RL,6.415575864597646,21.4072083412924,0.7304631471189666,Lvl,Corner,flat,NoRidge,Norm,1Fam,2Story,8,2.440268378362637,14.171884182186483,Gable,None,0.0,1.8203341036428238,PConc,1.8203341036428238,0.7304631471189666,GLQ,12.15899103078299,9.222126215438918,2.055641538058108,14.917966282593023,0.7304631471189666,2,0.7304631471189666,2.055641538058108,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,3,Attchd,RFn,796.0,TA,8.200959587116674,3.011340243262834,2006,37.75687760255851,1,0,1,1,0,1,0,Metal,3.2377281976988326,0.0,1,0.0
1537,1541,2609,80,RL,6.2917110215767,19.946888645411576,0.0,Lvl,Inside,flat,NAmes,Norm,1Fam,SLvl,6,2.055641538058108,14.124552834680129,Gable,BrkFace,9.584190771249812,1.5409627556327752,CBlock,1.5409627556327752,1.5409627556327752,ALQ,10.652825783009021,10.287377937846468,1.5409627556327752,12.513097094728112,0.0,1,0.0,1.5409627556327752,0.7304631471189666,1.5409627556327752,Typ,0.7304631471189666,4,Attchd,Unf,294.0,TA,9.357304534722324,2.2596737867230705,2006,33.74732312132864,1,0,1,1,1,1,0,Wood,5.093856518007759,0.0,0,0.0
1538,1542,505,60,RL,5.42678077191518,26.76458581761244,1.1943176378757767,Lvl,CulDSac,flat,NoRidge,Norm,1Fam,2Story,8,2.440268378362637,14.173451442269636,Hip,BrkFace,10.410943347638753,1.8203341036428238,PConc,1.8203341036428238,0.7304631471189666,GLQ,13.01379613893307,6.404586972566442,2.055641538058108,14.824354836930027,0.7304631471189666,2,0.7304631471189666,1.8203341036428238,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,3,Attchd,RFn,711.0,TA,10.357199832765048,2.440268378362637,2009,39.52278546393951,1,0,1,1,1,1,0,Vinyl,3.4381104434026533,1.0,1,0.0
1539,1543,1126,60,FV,6.337529394588084,20.11664115346747,0.0,Lvl,Inside,flat,Somerst,Norm,1Fam,2Story,7,2.055641538058108,14.19064737641105,Gable,None,0.0,1.8203341036428238,PConc,1.8203341036428238,0.7304631471189666,Unf,0.0,12.197790273619393,2.055641538058108,14.116604610212223,0.0,2,0.7304631471189666,1.5409627556327752,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,4,Attchd,Fin,936.0,TA,7.538897810304354,2.440268378362637,2008,36.34635995097101,1,0,1,1,0,1,0,Aggregate,1.5409627556327752,0.0,1,0.0
1540,1544,2914,180,RM,3.9325102940665544,13.242388126529248,0.0,Lvl,Inside,flat,MeadowV,Norm,Twnhs,SFoyer,4,2.2596737867230705,14.135651502935826,Gable,None,0.0,1.5409627556327752,CBlock,1.8203341036428238,1.5409627556327752,GLQ,10.38174777012446,6.808145364123843,1.5409627556327752,10.868631091996152,0.7304631471189666,1,0.0,0.7304631471189666,0.7304631471189666,1.5409627556327752,Typ,0.0,0,None,None,0.0,None,0.0,1.8203341036428238,2006,29.094202218219145,0,0,0,0,0,1,0,Aggregate,4.792129643835174,0.0,0,0.0
1541,1545,393,90,RL,5.684506656824126,19.458096087785453,0.0,Lvl,FR2,flat,NAmes,Norm,Duplex,2Story,5,2.055641538058108,14.141978564871918,Gable,None,0.0,1.5409627556327752,CBlock,1.8203341036428238,0.7304631471189666,Unf,0.0,11.818680333426093,1.5409627556327752,13.842394690919372,0.0,2,1.1943176378757767,1.8203341036428238,1.1943176378757767,1.5409627556327752,Typ,0.0,0,None,None,0.0,None,4.597156711708115,2.750250297485029,2009,32.5924077380161,1,0,0,0,0,1,0,Vinyl,4.745132396064701,0.0,1,0.0
1542,1546,2405,120,RL,5.285266416806648,17.861715535301713,0.0,Lvl,Inside,flat,NridgHt,Norm,TwnhsE,1Story,9,2.055641538058108,14.19064737641105,Hip,BrkFace,8.848247291396309,2.055641538058108,PConc,2.055641538058108,0.7304631471189666,GLQ,10.126705474481206,12.364390898216676,2.055641538058108,13.430160824927695,0.7304631471189666,2,0.0,1.1943176378757767,0.7304631471189666,2.055641538058108,Typ,0.7304631471189666,4,Attchd,RFn,556.0,TA,8.059125775508376,1.5409627556327752,2006,37.14217187850722,1,0,1,1,1,1,0,Metal,0.7304631471189666,0.0,0,0.0
1543,1547,67,20,RL,6.047663906109832,19.45243287422097,0.0,Lvl,Inside,flat,Somerst,Norm,1Fam,1Story,8,2.055641538058108,14.19064737641105,Gable,BrkFace,8.375577002227507,1.8203341036428238,PConc,1.8203341036428238,0.0,Unf,0.0,13.487445626275129,2.055641538058108,13.487445626275129,0.0,2,0.0,1.1943176378757767,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,4,Attchd,RFn,880.0,TA,7.397497957722461,2.055641538058108,2010,35.57247599495249,0,0,1,1,1,1,0,Vinyl,2.055641538058108,1.0,0,0.0
1544,1548,2227,20,RL,5.80273872401839,22.289076397789295,1.1943176378757767,Lvl,Inside,flat,Crawfor,Norm,1Fam,1Story,4,2.055641538058108,14.175018034740056,Gable,None,0.0,1.5409627556327752,PConc,1.8203341036428238,0.7304631471189666,Unf,0.0,13.644922232663887,1.8203341036428238,13.644922232663887,0.0,2,0.0,1.8203341036428238,0.7304631471189666,1.8203341036428238,Typ,0.0,0,Attchd,Unf,628.0,TA,7.511251181446056,2.2596737867230705,2007,33.92869943395561,0,0,1,0,0,1,0,Vinyl,3.128238685769432,1.0,0,0.0
1545,1549,669,20,RL,6.148460831341732,20.436440446878127,0.7304631471189666,Lvl,Inside,flat,NAmes,Norm,1Fam,1Story,6,1.8203341036428238,14.1308990400563,Gable,None,0.0,1.1943176378757767,CBlock,1.5409627556327752,0.7304631471189666,BLQ,11.743633842525867,6.808145364123843,1.8203341036428238,12.236142518909933,0.7304631471189666,1,0.0,1.5409627556327752,0.7304631471189666,1.5409627556327752,Min1,0.7304631471189666,1,Attchd,RFn,480.0,TA,0.0,2.055641538058108,2009,33.673462202522266,1,0,1,1,0,1,0,Wood,5.0533710494211155,0.0,0,0.0
1546,1550,1772,60,RL,5.831327892742091,20.696835685044267,0.7304631471189666,Lvl,Inside,flat,NoRidge,Norm,1Fam,2Story,8,2.055641538058108,14.175018034740056,Gable,BrkFace,10.337416044520737,1.8203341036428238,PConc,1.8203341036428238,1.5409627556327752,LwQ,5.559490358416789,12.641081179098602,2.055641538058108,14.932067344439,0.0,2,0.7304631471189666,1.8203341036428238,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,3,Attchd,RFn,752.0,TA,8.335516734766312,3.011340243262834,2007,37.31469441639095,1,0,1,1,1,1,0,Vinyl,3.128238685769432,0.0,1,0.0
1547,1551,1775,60,RL,6.268453117386751,19.47721244069011,0.7304631471189666,Lvl,Inside,flat,NoRidge,Norm,1Fam,2Story,8,2.055641538058108,14.176583960216393,Gable,BrkFace,10.401242904600743,1.8203341036428238,PConc,1.8203341036428238,0.7304631471189666,GLQ,12.70568354001472,6.65495044352145,2.055641538058108,14.941013659410636,0.0,2,0.7304631471189666,1.8203341036428238,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,3,Attchd,RFn,933.0,TA,8.081454683660327,2.055641538058108,2007,38.1754422638658,1,0,1,1,1,1,0,Vinyl,3.011340243262834,1.0,1,0.0
1548,1552,403,160,RM,3.9325102940665544,13.644922232663887,0.0,Lvl,Inside,flat,BrDale,Norm,Twnhs,2Story,6,2.055641538058108,14.140397821243571,Gable,BrkFace,10.292419534723528,1.5409627556327752,CBlock,1.5409627556327752,0.7304631471189666,BLQ,8.64032225948934,8.405230292304964,1.5409627556327752,12.088558507481578,0.7304631471189666,1,0.7304631471189666,1.1943176378757767,0.7304631471189666,1.5409627556327752,Typ,0.0,0,Detchd,Unf,264.0,TA,0.0,2.440268378362637,2009,31.414283378434252,0,0,1,0,1,1,0,Wood,4.792129643835174,0.0,1,0.0
1549,1553,2792,60,RL,5.172534928709971,19.657483430301333,1.1943176378757767,Lvl,CulDSac,flat,CollgCr,Norm,1Fam,2Story,6,2.055641538058108,14.18127774085417,Gable,BrkFace,7.4550235803134814,1.5409627556327752,PConc,1.8203341036428238,1.1943176378757767,GLQ,10.905921745565665,8.114592997374732,2.055641538058108,13.778347587562347,0.7304631471189666,2,0.7304631471189666,1.5409627556327752,0.7304631471189666,1.5409627556327752,Typ,0.7304631471189666,3,Attchd,RFn,530.0,TA,7.824546029563345,2.6025944687727294,2006,35.35479080140683,1,0,1,1,1,1,0,Vinyl,2.440268378362637,0.0,1,0.0
1550,1554,1247,20,RL,6.694190605394483,19.61769796387645,0.7304631471189666,Lvl,Corner,flat,NAmes,Norm,1Fam,1Story,5,2.2596737867230705,14.10863912353132,Gable,BrkFace,6.314734756825906,1.5409627556327752,CBlock,1.5409627556327752,0.7304631471189666,Rec,10.272201962485878,10.040244790550664,1.5409627556327752,12.52811325381343,0.0,1,0.7304631471189666,1.5409627556327752,0.7304631471189666,1.5409627556327752,Typ,0.0,0,Detchd,Unf,636.0,TA,0.0,2.055641538058108,2008,32.65705553776727,0,0,1,0,1,1,0,Metal,5.5270737381589985,0.0,0,0.0
1551,1555,384,60,FV,5.968980585391403,18.491717969785224,0.0,Lvl,Inside,flat,Somerst,Norm,1Fam,2Story,7,2.055641538058108,14.187526814497952,Gable,None,0.0,1.8203341036428238,PConc,1.8203341036428238,1.1943176378757767,GLQ,10.83510235379398,9.05699595993719,2.055641538058108,13.996907536879059,0.7304631471189666,2,0.7304631471189666,1.5409627556327752,0.7304631471189666,2.055641538058108,Typ,0.7304631471189666,5,Attchd,RFn,581.0,TA,0.0,2.2596737867230705,2009,36.107792920039856,1,0,1,1,0,1,0,Aggregate,2.2596737867230705,0.0,1,0.0
1552,1556,91,60,RL,6.789529331141852,19.94767248442537,0.7304631471189666,Lvl,Inside,flat,NoRidge,Norm,1Fam,2Story,7,2.055641538058108,14.170316253871071,Gable,None,0.0,1.8203341036428238,PConc,1.8203341036428238,0.7304631471189666,GLQ,11.046830282882052,6.1236810031695965,2.055641538058108,14.060479073569079,0.7304631471189666,2,0.7304631471189666,1.5409627556327752,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,3,Attchd,RFn,564.0,TA,8.511219710154148,2.2596737867230705,2010,34.61166383281241,1,0,1,1,0,1,0,Wood,3.7019729772844623,0.0,1,0.0
1553,1557,863,20,RL,6.448232316019433,20.494064215065762,0.0,Lvl,Corner,flat,CollgCr,Norm,1Fam,1Story,7,2.055641538058108,14.185965540731983,Hip,None,0.0,1.8203341036428238,PConc,1.8203341036428238,1.5409627556327752,GLQ,12.726948993886586,9.286967630227565,2.055641538058108,13.517624227381031,0.7304631471189666,2,0.0,1.5409627556327752,0.7304631471189666,1.8203341036428238,Typ,0.0,0,Attchd,RFn,1231.0,TA,8.711412885510219,2.750250297485029,2009,36.34635995097101,1,0,1,0,0,1,0,Vinyl,2.440268378362637,0.0,0,0.0
1554,1558,1857,20,RL,6.448232316019433,20.170400152213517,0.7304631471189666,Lvl,Corner,flat,Veenker,Norm,1Fam,1Story,5,2.6025944687727294,14.145138012244155,Gable,None,0.0,1.8203341036428238,CBlock,1.8203341036428238,1.8203341036428238,ALQ,12.54057606684657,8.864879392672357,1.5409627556327752,13.174745272794866,0.7304631471189666,2,0.0,1.5409627556327752,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,2,Attchd,RFn,528.0,TA,0.0,2.440268378362637,2007,35.47168214549059,1,0,1,1,0,1,0,Wood,4.545285536716194,1.0,0,0.0
1555,1559,1870,60,RL,6.172972078519893,20.08058615982076,0.0,Lvl,Inside,flat,NWAmes,Norm,1Fam,2Story,7,2.2596737867230705,14.171884182186483,Gable,BrkFace,8.036603342806158,1.8203341036428238,PConc,1.8203341036428238,0.7304631471189666,GLQ,11.571484826325582,9.243906751287225,2.055641538058108,14.298235655655635,0.7304631471189666,2,0.7304631471189666,1.5409627556327752,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,4,Attchd,Unf,473.0,TA,8.463563732298573,2.6025944687727294,2007,36.47431502885626,1,0,1,1,1,1,0,Metal,3.340760310539712,0.0,1,0.0
1556,1560,2318,20,RL,5.357203202420049,21.49845050786233,0.7304631471189666,HLS,CulDSac,flat,Gilbert,Norm,1Fam,1Story,7,2.055641538058108,14.192206665778837,Hip,BrkFace,4.322947514138835,1.8203341036428238,PConc,1.8203341036428238,0.7304631471189666,Unf,0.0,13.626751681500497,2.055641538058108,13.626751681500497,0.0,2,0.0,1.5409627556327752,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,4,Attchd,RFn,690.0,TA,7.397497957722461,2.6025944687727294,2006,36.08378412806596,1,0,1,1,1,1,0,Vinyl,0.0,0.0,0,0.0
1557,1561,2100,20,RL,6.512195594586373,20.061881175700734,0.7304631471189666,Lvl,Inside,flat,CollgCr,Norm,1Fam,1Story,8,2.055641538058108,14.192206665778837,Hip,None,0.0,1.8203341036428238,PConc,1.8203341036428238,1.5409627556327752,Unf,0.0,14.395412510088036,2.055641538058108,14.395412510088036,0.0,2,0.7304631471189666,1.5409627556327752,0.7304631471189666,1.8203341036428238,Typ,0.0,0,Attchd,Fin,894.0,TA,7.278278985320871,2.2596737867230705,2007,38.764542620864006,1,0,1,0,0,1,0,Aggregate,0.7304631471189666,1.0,0,0.0
1558,1562,1213,80,RL,6.337529394588084,19.608014183046155,0.0,Lvl,Inside,flat,NAmes,Norm,1Fam,SLvl,5,2.6025944687727294,14.127727309259253,Gable,None,0.0,1.5409627556327752,PConc,1.5409627556327752,1.8203341036428238,ALQ,10.88111126036762,10.679537594055967,1.8203341036428238,12.799202352650587,0.0,2,0.0,1.5409627556327752,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,4,Attchd,RFn,502.0,TA,0.0,2.885846472488202,2008,34.274835917768876,1,0,1,1,0,1,0,Brick,5.093856518007759,1.0,0,0.0
1559,1563,2046,50,RL,7.308627591436396,22.327572231065687,0.7304631471189666,Bnk,Inside,flat,ClearCr,Norm,1Fam,1.5Fin,5,2.2596737867230705,14.097458285787088,Gable,None,0.0,1.5409627556327752,CBlock,1.5409627556327752,0.7304631471189666,Rec,7.511251181446056,12.05996071866902,1.5409627556327752,15.583805704711793,0.0,3,0.0,1.5409627556327752,0.7304631471189666,2.055641538058108,Maj1,0.7304631471189666,4,None,None,0.0,None,7.054609570753341,1.5409627556327752,2007,34.946064656692904,0,0,0,1,0,1,0,Metal,5.7146689026506605,1.0,1,1.0
1560,1564,710,50,RM,5.357203202420049,17.87041949969852,0.0,Lvl,Inside,flat,OldTown,Norm,1Fam,1.5Fin,3,2.2596737867230705,14.039411253843634,Gable,None,0.0,1.5409627556327752,BrkTil,1.5409627556327752,0.7304631471189666,Unf,0.0,10.74097393831022,1.1943176378757767,12.034009403081631,0.0,1,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,Typ,0.0,0,None,None,0.0,None,0.0,2.055641538058108,2009,25.74537147188877,0,0,0,0,0,1,0,Vinyl,6.635082099792532,1.0,1,0.0
1561,1565,2268,20,RL,6.1972210008779385,18.3370424073433,0.7304631471189666,Lvl,Inside,flat,Timber,Norm,1Fam,1Story,8,2.055641538058108,14.184403604277843,Gable,BrkFace,6.360099839069417,1.8203341036428238,PConc,2.055641538058108,1.1943176378757767,GLQ,8.604063356421523,12.172899929850288,2.055641538058108,12.905930143686216,0.0,2,0.0,1.1943176378757767,0.7304631471189666,1.8203341036428238,Typ,0.0,0,Attchd,Unf,471.0,TA,8.6582707430638,0.7304631471189666,2007,34.295288961581065,1,0,1,0,1,1,0,Vinyl,2.2596737867230705,0.0,0,0.0
1562,1566,816,90,RL,5.88741871045203,20.560313158236895,0.0,Lvl,Inside,flat,SawyerW,Norm,Duplex,2Story,7,2.055641538058108,14.182841004523032,Hip,BrkFace,4.071754351052767,1.5409627556327752,PConc,2.055641538058108,0.7304631471189666,GLQ,11.574819345696639,9.378068571428056,2.055641538058108,15.246374587984105,1.1943176378757767,4,1.1943176378757767,2.2596737867230705,1.1943176378757767,1.5409627556327752,Typ,1.1943176378757767,3,BuiltIn,Fin,820.0,TA,9.118180873967548,2.885846472488202,2009,36.833688024042296,0,0,1,1,1,1,0,Vinyl,2.750250297485029,0.0,1,0.0
1563,1567,1616,60,RL,5.7737732204907655,20.74249298964707,0.7304631471189666,Lvl,Corner,flat,Gilbert,Norm,1Fam,2Story,7,2.055641538058108,14.187526814497952,Gable,None,0.0,1.8203341036428238,PConc,1.8203341036428238,1.8203341036428238,Unf,0.0,11.663571962214577,2.055641538058108,13.739719688560557,0.0,2,0.7304631471189666,1.5409627556327752,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,4,BuiltIn,Fin,433.0,TA,6.65495044352145,2.885846472488202,2007,35.671925044620195,1,0,1,1,0,1,0,Vinyl,1.8203341036428238,0.0,1,0.0
1564,1568,2233,50,RM,5.357203202420049,18.491717969785224,0.0,Lvl,Corner,flat,IDOTRR,Norm,1Fam,1.5Fin,6,2.440268378362637,14.087847482241104,Gable,None,0.0,1.5409627556327752,BrkTil,1.5409627556327752,0.7304631471189666,ALQ,9.558415980517164,9.357304534722324,1.8203341036428238,12.681899063659053,0.0,1,0.0,1.5409627556327752,0.7304631471189666,1.8203341036428238,Typ,0.0,0,Detchd,Fin,720.0,TA,0.0,2.055641538058108,2007,32.80560033582833,1,0,1,0,0,1,0,Wood,5.88741871045203,1.0,1,0.0
1565,1569,439,20,RL,6.382450834594188,20.018074166903997,0.7304631471189666,Lvl,Inside,flat,NridgHt,Norm,1Fam,1Story,9,2.055641538058108,14.195323264382047,Hip,Stone,8.897843946804546,2.055641538058108,PConc,2.055641538058108,1.1943176378757767,GLQ,12.16734335337759,11.237719733475835,2.055641538058108,13.757329159016129,0.7304631471189666,2,0.0,1.5409627556327752,0.7304631471189666,2.055641538058108,Typ,0.7304631471189666,4,Attchd,RFn,927.0,TA,7.724358962810533,2.2596737867230705,2009,38.27670564556978,1,0,1,1,1,1,0,Vinyl,0.7304631471189666,0.0,0,0.0
1566,1570,260,20,RL,4.882972919330174,21.605608587795434,0.7304631471189666,Lvl,FR2,flat,CollgCr,Norm,1Fam,1Story,5,2.6025944687727294,14.146716717260457,Gable,None,0.0,1.8203341036428238,CBlock,1.8203341036428238,0.7304631471189666,GLQ,8.081454683660327,7.338607270038526,2.055641538058108,12.197790273619393,0.7304631471189666,1,0.7304631471189666,1.5409627556327752,0.7304631471189666,1.5409627556327752,Typ,0.0,0,Attchd,Unf,308.0,TA,9.1482763078651,2.2596737867230705,2010,33.173657557668534,1,0,1,0,0,1,0,Aggregate,4.6477085871174175,1.0,0,0.0
1567,1571,2523,20,RL,5.914940018959451,27.148198919559814,0.7304631471189666,Low,Inside,flat,Veenker,Norm,1Fam,1Story,9,2.055641538058108,14.153024760995686,Gable,None,0.0,1.8203341036428238,CBlock,2.055641538058108,1.8203341036428238,GLQ,13.873147428030975,4.597156711708115,1.8203341036428238,13.92718314805414,1.1943176378757767,0,0.7304631471189666,0.0,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,4,Attchd,Fin,894.0,TA,11.695834404033846,3.011340243262834,2006,39.224385973874824,1,0,1,1,0,1,0,Wood,4.2014612941903655,1.0,0,0.0
1568,1572,627,60,RL,6.337529394588084,21.12690543650168,0.0,Lvl,Inside,flat,NAmes,Norm,1Fam,2Story,7,2.2596737867230705,14.127727309259253,Gable,BrkFace,7.824546029563345,1.5409627556327752,CBlock,1.5409627556327752,0.7304631471189666,BLQ,10.029256998621547,9.13326919615703,1.5409627556327752,14.160894616295455,0.0,2,0.7304631471189666,1.5409627556327752,0.7304631471189666,1.5409627556327752,Typ,1.5409627556327752,2,Attchd,Unf,486.0,TA,0.0,2.885846472488202,2009,35.08483861549624,1,0,1,1,1,1,0,Wood,5.133567292834429,1.0,1,0.0
1569,1573,251,20,RL,5.80273872401839,18.361535194628317,0.0,Lvl,Inside,flat,CollgCr,Norm,1Fam,1Story,7,2.055641538058108,14.192206665778837,Gable,Stone,4.137710644618417,1.8203341036428238,PConc,1.8203341036428238,1.5409627556327752,GLQ,11.09371324431321,10.277269183141886,2.055641538058108,12.665150811025393,0.7304631471189666,2,0.0,1.1943176378757767,0.7304631471189666,1.8203341036428238,Typ,0.0,0,Attchd,RFn,632.0,TA,6.751853423240825,1.1943176378757767,2010,35.115325203741605,1,0,1,0,1,1,0,Vinyl,1.8203341036428238,0.0,0,0.0
1570,1574,2163,20,RL,5.7737732204907655,19.23509144804234,0.0,Lvl,FR2,flat,CollgCr,Norm,1Fam,1Story,7,2.055641538058108,14.189087426187385,Gable,BrkFace,6.7707662019989225,1.8203341036428238,PConc,1.8203341036428238,1.5409627556327752,Unf,0.0,13.143561424785538,2.055641538058108,13.143561424785538,0.0,2,0.0,1.5409627556327752,0.7304631471189666,1.8203341036428238,Typ,0.0,0,Attchd,RFn,626.0,TA,8.013883697367245,3.011340243262834,2007,34.26458764405623,1,0,1,0,1,1,0,Vinyl,1.5409627556327752,0.0,0,0.0
